sentiment,title,desc,note_ip_location
2,"ootd还是想变成帅哥的一天
","去年冬天优衣库和MUJI都出了类似Barbour风格的衣服
对比之下我还是更爱这件
挺括有型拿到手感觉做工优秀我个人非常非常喜欢灯芯绒领的拼接会感觉很别致美中不足不喜欢这件的格子内衬大概是想营造英伦感但是大多数时候给土气助力了
星期一很适合穿松垮的工装舒舒服服的度过讨厌的周一
 
下装是两年前买的wenhanyuan
 
^^
 

","山东
"
2,"传下去优衣库X我推的孩子联名.上
",".
起猛了优衣库X我推的孩子联名
⚡一共四款超爱
⏰时间：202..

","上海
"
2,"优衣库的樱桃套装安排上了太可爱惹
","
","浙江
"
2,"打工人通勤穿搭和优衣库简直绝配
","
","广东
"
2,"哈利·波特联名系列魔力来袭
","感受到魔力了吗？没戳优衣库哈利·波特合作系列
它真的来啦定好闹钟月2日魔法上身

","上海
"
2,"优衣库这次的UT真的很有看头
","优衣库的春夏UT系列真的超有看头
那些印花设计真的好别致，每一件都有它独特的故事和风格，真的做到了人人都能展现自我风格。
而且，优衣库一直以来的舒适度和质量都是大家公认的，这次的新品肯定也不例外。
夏天就要来了，正好可以入手几件新的T恤，期待穿上它们，尽情拥抱热爱的生活
        
      
","浙江
"
1,"图片搞没了😔
","
","上海
"
1,"优衣库.折
","可走pt
员工价买需要确认码数不好退换货
","上海
"
2,"优衣库百搭辣妹T
","
","广东
"
2,"太爱优衣库的这个牛仔裤啦
","呜呜呜，这个裤子啥时候还降价啊2买的，还想再买一条，太太太好穿了，会降到1吗[失望R][失望R]
","江苏
"
1,"202年月22日优衣库南京西路
","
","上海
"
1,"宝宝穿搭黄配绿
","
","上海
"
1,"优衣库这些男装女穿，你选对了吗
","
","安徽
"
2,"欢迎来到霍格沃滋
","优衣库哈利波特联名来啦共计六款花色，2号线上线下同步发售
格兰芬多，斯莱特林，赫奇帕奇，拉文克劳我全都要，有喜欢的就赶快冲吧   

","江西
"
1,"优衣库略懂一些男同
","我瞎说的，全部tag致歉
","河南
"
2,"优衣库早春穿搭202日系通勤穿搭
","亚麻西装为优衣库旧款，温柔气质又有一点清冷感觉的日系穿搭都是基础款，简简单单很适合通勤哦
 

","山东
"
2,"优衣库这件好看的连衣裙被我发现了 
","通勤风穿搭，经典法式塑腰，低调又显瘦，好喜欢这种简简单单一件就能穿出门的
海盐配色连衣裙，不管是假期出游还是日常都很出晴，是夏天的味道，小仙女们快冲

","广东
"
1,"U系列看过来⃣
","
","上海
"
1,"就它
","
","上海
"
2,"优衣库的男衬衫儿，竟然狠miumiu
","
","山东
"
1,"只有粉色哦
","
","上海
"
2,终于降了,"
","上海
"
0,"优衣库亚麻衬衫
","比起muji优衣库是亚麻
muji是汉麻
手感上优衣库软一些
版型上和muji常规版差不多
价格比muji高些，但价格波动大[失望R]
#
","江苏
"
2,"⃣⃣香不香自己体会吧
","
","上海
"
1,"优衣库工装裙，好看吗 
","
","上海
"
2,"终于又让我蹲到折了
","还好1的时候忍住了尺码选择不多了


","贵州
"
2,"澳门优衣库再背着我出限定试试看呢
","这也太太太太可爱了吧就是滑溜溜的质感，也很便宜三个颜色喜欢helloKitty和库洛米的要狂喜了
","中国澳门
"
2,"优衣库太好穿啦
","#优衣库#
","江苏
"
2,"你可以永远相信优衣库的短裤
","优衣库的简约舒服是真没得说
夏日居家休闲散步人手必备
 

","广东
"
2,"潮男潮女不打折
","优衣库联名UT大集合
#
","四川
"
1,"优衣库UNIQLO&JWA。英伦风+艺术家元素
","
","广东
"
2,"ootd应该没人不爱优衣库的衬衫吧
","优衣库的衬衫真的每件都想拥有棉麻质地搭配工装裤真的爱了
","上海
"
2,"又又又降价了优衣库一大批超低价朝你来了
","统计了一下基础尺码还有#
","山东
"
2,"优衣库超绝嫩粉防晒衣
","逛街的时候直接一眼相中
上身非常显瘦颜色也很衬肤色
果断入手啦
","浙江
"
2,"优衣库太好看了
","2新款半身裙
员工内购买错了退不了
 
L仅试穿1包邮需要的私信我
如果有蛋糕裙也可以跟我换优衣库
","辽宁
"
2,"优衣库防晒衣紫色拿下
","乍一看，紫色挂在那里，看着好像也一般，上身居然还挺显白，挺好搭，搭短裤，长裤，工装裙，好想都还可以
","河南
"
2,"优衣库降价合集（男装版）
","都是整理的男装当季单品
有康康的看过来

","浙江
"
2,"诚不欺我，好穿好看
","天热得太快等不到了
迅速get了两套优衣库小红书最火款
更喜欢粉白色那套衣服材质
身高0？体重20？0大了点
 

","安徽
"
1,"UNIQLO优衣库&JWA懒人轻松搭配
","温馨提示：整体版型偏大，建议选小一码。无袖衬衫显腿短。
棉质泡泡纱系带无袖连衣裙11
麻混纺喇叭裙系腰带半身裙0
棉质薄型宽松打褶衬衫长袖衬衣020
麻混纺长衬衫无袖长款衬衣021
圆领针织衫

","广东
"
2,"优衣库月2日降价预告
","有初次降价的超值精选，蹲住可以保存太阳码下单，一件也包邮
","湖南
"
1,"春日穿搭
","
","湖北
"
2,"啊啊啊好喜欢优衣库这件衣服
","
","广东
"
1,"这个世界不缺大人
","

","北京
"
2,"优衣库的上衣真的蛮上镜的
","为了出镜随便买的上衣
西装内搭
搭配包臀裙
西裤

","福建
"
2,"这下好了，优衣库把QQ的头像全集齐了
","为了广大的人民群众就是说
优衣库又搞了个单独的头像
甚合我心意

","广东
"
2,"优衣库夏季必入小裙子
","
","河南
"
2,"优衣库的镜子真好拍
","
","河北
"
2,"优衣库一些百元单品
","最后有免邮
","浙江
"
2,"优衣库你别太好看
","
","辽宁
"
1,"优衣库平替，真香
","
","广东
"
1,"穿“贫苦房子”骑共享单车
","该省省该花花
怎么感觉ph上身还没有优衣库香
一定是我还没领悟ph的穿搭模式

","上海
"
0,"听劝别再去优衣库入这款插肩短袖了  
","我们源头工厂一半不到的价格就能体验同样的快乐真的太值了
 
这款可以说是经典款式每年都会爆 一次，基础必入款必须有它的名字
 
微宽松版型，随意搭配，舒适慵懒感拿捏
 
目前个颜色左下角 查看上身图
 

","浙江
"
2,"真的有被优衣库短袖和这裤子惊艳到啊啊啊啊
","黑白简单穿
        
","安徽
"
1,"优衣库是不是不行了
","发了一下午了没有一个帅哥美女评论哦
","安徽
"
0,"求求不要再去优衣库入经典款的插肩短袖了
","经典款插件短袖每年热度都非常的高我们源头工厂更是很划算一半不到的价格就能体验同样的快乐
 
全棉面料质感超级好，上身真的很舒适
 
目前个颜色全自留黑灰和藏青色，真的是经典永不过时

","浙江
"
2,"今天的温柔是优衣库给的
","这一套也太乖了
很甜很喜欢
","广东
"
2,"🦋薄如蝉翼优衣库新款衬衫
","怎么说呢薄如蝉翼
","山西
"
2,"第三次推了不喜欢吗？真的很难不爱啊
","我真的太喜欢这件衬衫了
你们一定要看到啊墙推

","浙江
"
1,"人气idol星野爱闪亮登场 
","《我推的孩子》联名系列即将登陆优衣库第一季动画202年播出即热门 
第二季动画开播在即，优衣库展开首次联动，人气角色融入设计，带来特别合作系列
交好友
","上海
"
1,"去试衣服啦
","
","上海
"
2,"日本天总消费（含机酒）
","完全买不够，有遗憾下次再来
 
衣服类：
优衣库定制了自己的小猫T（图.）
在大阪买到了lululemon的瑜伽裤才0（图）
狂推大阪这一大块购物商场好逛
 
唱片：
涩谷超大去楼有很多低价黑胶（图11）
盲盒了两张封面好看的，对猫咪没有抵抗力（图12）
 
瓷具类：
京都清水寺有很多，无意中进去逛的，老爷爷还送了抹茶🍵喝（图.）
问号盘，大阪梅田1楼任天堂（我朋友疯了，我只买了盘子哈哈）

","四川
"
2,"针织衫+带Bra连衣裙优衣库春秋穿搭（二）
","优衣库这款连衣裙自带的Bra非常舒适；同款的其他颜色都不错，我最喜欢奶油色，认为最适合夏天的颜色。
灰色针织衫：对比同款的其他几个颜色，灰色与连衣裙的搭配效果最好，也最百搭。
另外，放一张白色连衣裙的对比，姐妹们可以对比参考。
PS：素人iPhone1pro相机直出，无拉长腿无美颜，仅供姐妹们参考。
","上海
"
2,"优衣库×哈利波特
","终于等到你
ut和哈利波特联名
四大学院和咒语分院帽一起来
.2发售
你喜欢哪件呢？
 



","中国香港
"
1,"深圳别墅业主购买二手2码优衣库的快乐
","早上醒来收到一张咸鱼订单，
开心了一下；
再看收件详情，
深圳别墅；
再看，
南山区的龟山花园别墅
 
富豪们的穿搭都这样低调有内涵吗？
几十块二手优衣库裤子
行，明早马上发货哈
 






","广东
"
1,"优衣库正肩大师T，是越来越长了 
","图一黄色的那件是今年的新款尺码M，水粉色是去年的旧款尺码L（两件衣服长度是一样的）
 

","安徽
"
1,"冲锋衣yyds
","
","江苏
"
2,"优衣库都1了它不香嘛
","捡漏啦捡漏啦原价2的工装裤现只需要1闭眼入呀我觉得绿色的就挺不错 
","浙江
"
1,"洪海仁平替穿搭优衣库开衫
","今天出门突然发现穿搭思路有点像offduty的海仁Xi，要点是高腰微喇牛仔裤显得腿有la么长，简单精致的细皮带，以及看起来有一点贵的毛衣开衫(优衣库$)
 
剧追到十一集感觉要开始虐了不太妙，暂时搁置一下
 

","澳大利亚
"
1,"人在优衣库，现在开始当偶像😇
","在演艺圈里，谎言就是武器😈
超人气动画我推的孩子首次在UT的舞台上登场啦
潮流薯
","上海
"
1,"普通人穿优衣库
","优衣库女装COMPTOIRDESCOTONNIERS0
","吉林
"
1,"优衣库.2永久降价预告
","这次只有款商品，但是应该有大家等很久的商品
（我猜周四还会追加一波降价，宝们周四也可以蹲蹲）
 

","重庆
"
2,"扫码买优衣库，免邮到家
","
","浙江
"
1,"优衣库竟然有这么百搭的神仙小绿裙
","棕绿色背心：0
白色背心：2
半裙：0
衬衫：

","江苏
"
1,"优衣库的202玫瑰T恤
","又翻出来穿了还好街上没撞到
","广东
"
0,"优衣库裙子正面一般但背面绝了
","哈哈哈哈哈哈笑死了本来正面看还可以一转身.....[失望R][失望R][失望R]
","湖北
"
2,"好看右边那款，优衣库C系列打褶裙降价
","降咯，1，打褶裙，抽象图案，非常灵动，多次洗后，打褶层次还在，腰部橡筋撞色设计，高饱和度可以呈现穿搭复古的感觉，穿搭有难度，但是搭的协调就很出彩的一款裙子上身搭配浅色衬衫或针织衫，T恤都可以搭配。

","广西
"
1,"小米和优衣库相似的商业模式
","
","福建
"
1,"优衣库b品分享
","
","江苏
"
1,"优衣库Ai测评答案
","今天最后一天需要的姐妹们冲
","江苏
"
2,"优衣库夏日牛仔短裤
","配上优衣库的正肩短袖，清爽夏日穿搭

","江苏
"
2,"优衣库看起来平平无奇，穿上身很惊艳
","这两个色都好好看

","广东
"
1,"优衣库JWA英伦风吹到了BHGMall同成街店
","上身测评第一时间赶到，这次jwa联名的款式新品比较多，主打春夏男女装
UNIQLOxJWAnderson系列一直奉行的是英式学院风的风格，这季的主题为“InTheArtist's，开始聚焦在艺术家领域
包括英伦海风连衣裙英伦艺术T英伦微透衫英伦少年感T英伦绅士POLO老钱风打褶裤英伦茶歇裙英伦休闲短裤等等 
不仅服装系列，还有包包饰品袜子也有，五一出游快来优衣库go
 
地点：BHGMall同成街店一楼优衣库
⏰营业时间：10:0022:00
🅿免费停车:BHGMall同成街店银卡会员免费停车1h金卡会员免费停车2h，至尊会员免费每月10次停车小时（可与金银卡停车时长叠加）
 
                    
 
##
","北京
"
1,"郝总穿JWA的一天
","
","辽宁
"
2,"ootd这条优衣库童装碎花裙太Bm风啦
","
hi宝宝们好久没更新啦
发现了优衣库超级韩的碎花裙耶
是裤子啦，不怕走光哦
而且最最重要的是有口袋
我是1kg穿m码刚刚好
薯条小助手薯队长发发薯
","广东
"
1,"Ootd老头👴
","内：优衣库老头背心
外：
裤：
鞋：jjjjound
 






","四川
"
2,"最近爱的小 合集
","


P1.⃣⃣纯棉小鸡黄衬衫20搭配⃣复古牛仔裙1
P2.⃣⃣粉色缎面系带衬衫1搭配浅蓝牛仔裙1
P.草绿色方领连衣裙2⃣⃣
P.设计师合作款镂空露腰连衣裙⃣
","湖南
"
1,"优衣库联名款好拉夫劳伦韩系cleanfit穿
","
","广东
"
1,"尝试新中手，建议从马甲入手
","
今天上班穿的是优衣库白背心+衬衣。到店后，换上了马甲。嗯，风格因衣而不同。
 
应该短袖的白T恤效果更好，更有层次感。
 
本来是简简单单的白T恤牛仔裤，套上一件新中式马甲，秒变装。
 

","四川
"
2,"优衣库童装的防晒衣谁还没买
","
","陕西
"
1,"对比优衣库才发现这个大裤衩子有多值  
","线下卖到1，我们只要（1），真的很划算了
夏天清凉短裤，速干面料，男朋友穿了一个月我才拿出来给大家推荐的
质量真的没话说，很舒服，宽松版型，穿了跟没穿一样，跑步，打球，爬山穿都没问题
","浙江
"
0,"优衣库的店长这样讲话对吗
","我因上学只能周六周日出勤被以一周不满小时理由清退，全程没有人给我好好讲话，都是让我直接过去签离职单，后面本人不方便去店铺，所以把辞职信快递寄过去（不然他就给我记旷工）但是可能是我的疏忽，但是我是真不知道要寄什么快递，并且他也没有问我要，直到今天发现还没有离职就询问了一下被他这么说我真不知道是我太敏感，受不了这种讲话还是不对的
","江苏
"
